stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
43.83755071,1,2324,-79.04777984,,,,,Bayly Westbound @ Church,0,2324:1,
43.822599,1,93421,-79.138737,,,,,Altona Northbound @ Strouds,0,93421:1,
43.9430838868,2,706,-78.8891914227,,,,,Simcoe Southbound @ Niagara (North stop),0,706:1,
43.8997438,2,2708,-79.0239972,,,,,Taunton Westbound @ Gillett,0,2708:1,
43.9108,2,682,-78.869386,,,,,Simcoe Northbound @ Hillcroft,0,682:1,
43.877982,2,93597,-78.832502,,,,,Wentworth Eastbound @ Wilson,0,935971,
43.956651,2,497,-78.946403,,,,,Winchester Eastbound @ Anderson,0,497:1,
43.860264,1,1854,-79.089584,,,,,Dellbrook Westbound @ Major Oaks,0,1854:1,
43.830727,1,1760,-79.077511,,,,,Bayly Eastbound @ Sandy Beach,0,1760:1,
43.858381,1,93435,-79.08071,,,,,Dellbrook Eastbound @ Melman,0,93435:1,
43.958227,2,3617,-78.943705,,,,,Thickson Northbound @ Winchester,0,36171,
43.899015,2,94099,-78.885722,,,,,Adelaide Westbound @ Stevenson,0,940991,
44.094297,1,2743,-78.947064,,,,,Union Northbound @ Major,0,2743:1,
43.826196,1,2058,-79.01322,,,,,Clover Ridge Westbound @ Harwood,0,2058:1,
43.956148,2,94051,-78.878843,,,,,Britannia Eastbound @ Ritson,0,940511,
43.8417042,1,1752,-79.1258657,,,,,Whites Southbound @ Amaretto,0,1752:1,
44.104497,1,2431,-79.108006,,,,,Reach Northbound @ Coral Creek,0,2431:1,
44.111683,2,2753,-78.954558,,,,,Reach Eastbound @ Carlan,0,2753:1,
43.963248,2,3633,-78.902719,,,,,Simcoe Northbound @ Windfields Farm,0,36331,
43.95653,2,3537,-78.89647,,,,,Britannia Westbound @ Steeplechase,0,3537:1,
43.841554,2,1750,-79.125589,,,,,Whites Northbound @ Amaretto,0,1750:1,
43.907163,1,1223,-78.807587,,,,,Highway 2 Westbound @ Varcoe,0,1223:1,
43.826225,1,2023,-79.032934,,,,,Lake Driveway Northbound @ Kipling,0,2023:1,
43.927623,1,833,-78.902849,,,,,Taunton Westbound @ Keith Ross,0,833:1,
43.934519803,2,3531,-78.8724287121,,,,,Taunton Westbound @ Mary,0,3531:1,
43.80027,2,94019,-79.20723,,,,,Sheppard Eastbound @ Breckon,0,940191,
43.904922,1,485,-78.916718,,,,,Rossland Eastbound @ Canadian Oaks,0,485:1,
43.915011,1,597,-78.871918,,,,,Rossland Westbound @ Simcoe,0,597:1,
43.906151,2,487,-78.911489,,,,,Rossland Eastbound @ Garrard,0,487:1,
43.9112,2,94042,-78.788622,,,,,Trulls Southbound @ Durham Highway 2,0,940421,
43.916682,1,595,-78.864393,,,,,Rossland Westbound @ Oshawa Boulevard,0,595:1,
43.885282,1,1084,-78.83441,,,,,Bloor Westbound @ Holland,0,1084:1,
43.846722,1,2326,-79.023348,,,,,Hunt Westbound @ Mills,0,2326:1,
43.962107,2,94111,-78.972338,,,,,Carnwith Eastbound @ Bayern,0,941111,
43.83159,1,1768,-79.074425,,,,,Bayly Westbound @ Alliance,0,1768:1,
43.917352,1,295,-78.915388,,,,,Garrard Southbound @ Dryden,0,295:1,
43.956586,2,3605,-78.913582,,,,,Windfields Farm Southbound @ Dress Circle,0,3605:1,
43.934373,1,861,-78.868973,,,,,Ritson Southbound @ Taunton,0,861:1,
43.834673,2,3058,-79.003576,,,,,Southbound @ 722 Pickering Beach,0,3058:1,
43.963141,2,3603,-78.904278,,,,,Windfields Farm Westbound @ Thoroughbred,0,3603:1,
43.9190034,1,90065,-78.8512777,,,,,Wilson Northbound @ Rossland,0,90065:1,
43.903403,1,1231,-78.784876,,,,,Trulls Northbound @ Avondale,0,1231:1,
43.889836,2,2257,-79.048786,,,,,Northbound @ 1753 Westney,0,2257:1,
43.8241985,1,1758,-79.1180706,,,,,Southbound @ 1690 Whites,0,1758:1,
43.910554,2,1430,-78.680784,,,,,King Westbound @ Liberty,0,1430:1,
43.891187,1,1299,-78.848202,,,,,Olive Eastbound @ Oshawa Boulevard,0,1299:1,
43.915302,1,90063,-78.849728,,,,,Wilson Northbound @ Cavendish,0,90063:1,
43.9059139,1,1233,-78.7878167,,,,,Sandringham Westbound @ Bushford,0,1233:1,
43.923205,1,293,-78.917972,,,,,Garrard Southbound @ Griffen,0,293:1,
43.909692,1,1436,-78.71688,,,,,Highway 2 Westbound @ Boswell,0,1436:1,
43.81854417,1,93217,-79.115326,,,,,Whites Northbound @ Kingston,0,93217:1,
43.837903,1,1928,-79.111643,,,,,Glenanna Eastbound @ Eagleview,0,1928:1,
43.905856,1,1196,-78.82687,,,,,King Eastbound @ Keewatin,0,1196:1,
43.903729,1,283,-78.920065,,,,,Thickson Northbound @ Rossland,0,283:1,
43.86147716,1,43,-78.938856,,,,,Victoria Westbound @ Henry,0,43:1,
43.899509,1,281,-78.918233,,,,,Thickson Northbound @ Canadian Oaks,0,281:1,
43.88768,2,93188,-78.891874,,,,,Thornton Southbound @ Arklow,0,93188:1,
43.88526,2,2247,-79.047031,,,,,Westney Southbound @ Williamson,0,2247:1,
43.81194,1,93219,-79.1119982,,,,,Oklahoma Westbound @ Whites,0,93219:1,
43.884465,2,2178,-79.007121,,,,,Rossland Westbound @ Hilton,0,2178:1,
43.827964,2,2298,-79.086894,,,,,Liverpool Northbound @ Bayly,0,2298:1,
43.8723866,1,321,-78.9078341,,,,,Consumers Westbound @ Thickson,0,321:1,
43.887606,1,2176,-78.993369,,,,,Rossland Westbound @ Lake Ridge,0,2176:1,
44.102279,1,2491,-78.938356,,,,,Curts Eastbound @ Port Perry Terminal,0,2491:1,
43.908962,1,1140,-78.836021,,,,,Harmony Northbound @ Eastbourne,0,1140:1,
43.939344,1,823,-78.850735,,,,,Taunton Westbound @ Harmony,0,823:1,
43.867723,1,2148,-79.02528,,,,,Harwood Southbound @ Ringer,0,2148:1,
43.928913,1,889,-78.866347,,,,,Ritson Northbound @ Beatrice (South stop),0,889:1,
43.90479976,1,93306,-78.788302,,,,,Sandringham Northbound @ Hillhurst,0,93306:1,
43.846159,1,2314,-79.009124,,,,,Bayly Westbound @ Porte,0,2314:1,
43.94630488,1,90079,-78.844289,,,,,Westbound @ 1340 Coldstream,0,90079:1,
43.872596,1,2259,-79.041717,,,,,Westney Southbound @ Coughlen,0,2259:1,
43.884808,1,2142,-79.030202,,,,,Southbound @ 1370 Harwood,0,2142:1,
43.909001,1,1146,-78.836235,,,,,Harmony Southbound @ Eastbourne,0,1146:1,
43.886603,2,2140,-79.036797,,,,,Southbound @ 1532 Harwood,0,2140:1,
43.913421,1,881,-78.859726,,,,,Ritson Northbound @ Hillcroft,0,881:1,
43.8940618,1,1178,-78.8787275,,,,,King Eastbound @ Gibbons,0,1178:1,
43.8607027,1,1852,-79.0856358,,,,,Dellbrook Westbound @ Blue Ridge (East stop),0,1852:1,
43.93202615,1,829,-78.883392,,,,,Taunton Westbound @ Somerville,0,829:1,
43.944835,1,90042,-78.856035,,,,,Coldstream Westbound @ Pennel,0,90042:1,
43.917753,1,883,-78.861499,,,,,Ritson Northbound @ Rossland,0,883:1,
43.96306,1,3546,-78.9646,,,,,Carnwith Westbound @ Way,0,3546:1,
43.9668,2,3548,-78.95911,,,,,Carnwith Westbound @ Baldwin,0,3548:1,
43.8836627,1,104,-78.9673866,,,,,McQuay Northbound @ Bonacord,0,104:1,
43.818769,2,93504,-79.057412,,,,,Southbound @ 770 McKay,0,93504:1,
43.8333729,1,92047,-79.0269981,,,,,Clements Westbound @ Finley,0,92047:1,
43.884171,2,434,-78.922742,,,,,Dundas Eastbound @ Hopkins,0,434:1,
43.8748675,1,1053,-78.8787787,,,,,Eastbound @ 555 Bloor,0,1053:1,
43.89388328,1,1172,-78.884232,,,,,Bond Westbound @ Stevenson,0,1172:1,
43.851412,2,2352,-79.021846,,,,,Station Eastbound @ Harwood,0,2352:1,
43.889739,2,2245,-79.048878,,,,,Southbound @ 1750 Westney,0,2245:1,
43.85314,2,3265,-79.009521,,,,,Salem Northbound @ Achilles,0,3265:1,
43.9442523,2,697,-78.8905194,,,,,Simcoe Northbound @ Taylorwood,0,697:1,
43.9133221,2,93723,-78.770601,,,,,Durham Highway 2 Eastbound @ Hancock,0,937231,
43.856405,1,985,-78.855793,,,,,Lakeview Westbound @ Park,0,985:1,
43.80878135,1,1544,-79.132761,,,,,Altona Southbound @ Kingston,0,1544:1,
43.878759,1,92041,-79.032102,,,,,Rossland Westbound @ Woodcock,0,92041:1,
43.8634084,1,1591,-79.0168413,,,,,Kingston Westbound @ Salem,0,1591:1,
44.09453,1,2734,-78.942667,,,,,Simcoe Northbound @ Vanedward,0,2734:1,
44.099916,2,2503,-78.945102,,,,,Scugog  Westbound @ Simcoe,0,2503:1,
43.917332,1,576,-78.860711,,,,,Rossland Eastbound @ Ritson,0,576:1,
43.884493,1,1282,-78.887244,,,,,Gibb Westbound @ Vancouver,0,1282:1,
43.895486,2,3636,-78.830067,,,,,Harmony Southbound @ Olive,0,36361,
44.086558,2,2477,-78.955069,,,,,Old Simcoe Southbound @ Barber,0,2477:1,
43.869007,2,166,-78.937411,,,,,Brock Street Northbound @ Arthur,0,166:1,
43.882233,2,210,-78.94316,,,,,Brock Street Southbound @ Mary,0,210:1,
43.836339,1,1925,-79.106203,,,,,Glenanna Westbound @ Heathside,0,1925:1,
43.87028394,1,999,-78.854489,,,,,Glen Northbound @ Porter,0,999:1,
43.887267,1,1288,-78.874165,,,,,Gibb Eastbound @ Grenfell,0,1288:1,
44.09877,1,2505,-78.950789,,,,,Scugog Westbound @ Ottawa,0,2505:1,
43.813513,1,1542,-79.134657,,,,,Altona Southbound @ Fiddlers,0,1542:1,
43.933738,1,691,-78.879102,,,,,Simcoe Northbound @ Taunton (North side stop),0,691:1,
43.840676,1,3056,-79.006118,,,,,Pickering Beach Southbound @ Emperor,0,3056:1,
43.837897,1,1927,-79.112257,,,,,Glenanna Westbound @ Fairport,0,1927:1,
44.09931,2,2511,-78.947712,,,,,Scugog Eastbound @ Arrow,0,2511:1,
43.8495633,2,3060,-78.9927232,,,,,Eastbound @ 509 Bayly,0,3060:1,
43.8495632,1,93159,-78.9937104,,,,,Westbound @ 508 Bayly,0,93159:1,
43.873682,2,93749,-78.970969,,,,,Dundas Westbound @ Des Newman,0,937491,
43.912237,1,570,-78.883718,,,,,Rossland Eastbound @ Park,0,570:1,
43.886613,1,451,-78.911815,,,,,Dundas Eastbound @ Thickson,0,451:1,
43.8617546,2,93463,-78.8863301,,,,,Wentworth Eastbound @ Boundary,0,93463:1,
43.821218,1,1689,-79.105446,,,,,Bayly Eastbound @ West Shore,0,1689:1,
44.018378,2,2465,-78.925944,,,,,Simcoe Southbound @ Raglan Road (Raglan),0,2465:1,
43.862572,1,993,-78.853591,,,,,Oxford Southbound @ Dwight,0,993:1,
43.905041,1,457,-78.916926,,,,,Rossland Westbound @ Fencerow,0,457:1,
43.879619,1,94085,-79.088856,,,,,Zents Westbound @ Brock Road,0,940851,
43.8527521968,2,3266,-79.0096184093,,,,,Salem Southbound @ Achilles,0,3266:1,
43.834733,1,2055,-79.021721,,,,,Monarch Southbound @ Clements,0,20551,
44.049755,2,2467,-78.924116,,,,,Simcoe Southbound @ Shirley (Shirley Road Commuter Parking),0,2467:1,
43.885952,1,1280,-78.880912,,,,,Gibb Westbound @ Stevenson (West side stop),0,1280:1,
43.902804,1,459,-78.927091,,,,,Rossland Westbound @ Doulton,0,459:1,
43.885687,1,445,-78.903753,,,,,Nichol Westbound @ Kirby,0,445:1,
43.882875,1,447,-78.909845,,,,,Nichol Westbound @ Jubilee,0,447:1,
43.945257,1,910,-78.868727,,,,,Coldstream Westbound @ Northfield,0,910:1,
43.830614,2,1720,-79.066323,,,,,Brock Road Northbound @ Orangebrook,0,1720:1,
43.783526,2,94007,-79.231618,,,,,Progress Northbound @ Centennial College,0,940071,
43.929548,1,1371,-78.869207,,,,,Beatrice Westbound @ Sycamore,0,1371:1,
43.878878,2,400,-78.946685,,,,,Dundas Westbound @ Euclid,0,400:1,
43.925811,1,687,-78.875722,,,,,Simcoe Northbound @ Beatrice,0,687:1,
43.824595,2,1712,-79.053029,,,,,Northbound @ 1111 Squires Beach,0,1712:1,
43.901355,1,93536,-78.792329,,,,,Glenabbey Southbound @ Oke,0,93536:1,
43.92879302,1,832,-78.89779906,,,,,Taunton Westbound @ Stevenson,0,832:1,
43.921189,2,685,-78.873688,,,,,Simcoe Northbound @ Switzer,0,685:1,
43.820715,2,1710,-79.055269,,,,,McKay Eastbound @ Squires Beach,0,1710:1,
43.884288,1,275,-78.911801,,,,,Northbound @ 35 Thickson,0,275:1,
43.921583,2,584,-78.841479,,,,,Harmony Northbound @ Rossland (South side stop),0,584:1,
43.843753,2,93943,-79.083086,,,,,Valley Farm Northbound @ Kingston,0,939431,
43.829995,2,1695,-79.080998,,,,,Bayly Eastbound @ Krosno,0,1695:1,
43.921478,1,586,-78.843935,,,,,Rossland Westbound @ Gladfern,0,586:1,
43.813024,1,1687,-79.106715,,,,,Oklahoma Westbound @ Hillcrest,0,1687:1,
43.92843734,1,838,-78.89858982,,,,,Taunton Eastbound @ Airport,0,838:1,
43.935787,1,844,-78.865706,,,,,Taunton Eastbound @ Naples,0,844:1,
43.8816337,1,1059,-78.8499396,,,,,Bloor Eastbound @ Merritt,0,1059:1,
43.854027,1,2266,-79.041345,,,,,Westney Southbound @ Bramwell,0,2266:1,
43.828459,1,1782,-79.098733,,,,,Kingston Eastbound @ Dixie,0,1782:1,
43.911481,2,1431,-78.68621,,,,,King Westbound @ George,0,1431:1,
43.816874,1,2725,-79.148704,,,,,Hogarth Eastbound @ Pine Grove,0,2725:1,
43.87387648,1,93016,-79.05380546,,,,,Rossland Westbound @ Ravenscroft,0,93016:1,
43.8960969948,2,474,-78.9561312664,,,,,Rossland Eastbound @ Redoak,0,474:1,
43.846645,1,2073,-79.019272,,,,,Harwood Northbound @ Kings Crescent (South stop),0,2073:1,
43.888306,2,3263,-78.841289,,,,,Dean Northbound @ Sedan,0,3263:1,
43.86266,2,269,-78.902289,,,,,Thickson Northbound @ Tricont,0,269:1,
43.897253,1,476,-78.950126,,,,,Rossland Eastbound @ Brock Street,0,476:1,
43.93301,2,3534,-78.87799,,,,,Taunton Eastbound @ Simcoe,0,3534:1,
43.875049,1,406,-78.963955,,,,,Dundas Westbound @ White Oaks,0,406:1,
43.920052,1,93327,-78.781676,,,,,Courtice Southbound @ George Reynolds,0,93327:1,
43.8698042,1,2260,-79.0405419,,,,,Westney Southbound @ Ivers,0,2260:1,
43.874489,1,3368,-79.085714,,,,,Brock Road Southbound @ Dersan,0,3368:1,
43.931005,1,830,-78.887894,,,,,Taunton Westbound @ Patton,0,830:1,
43.8769684,1,2252,-79.0432136,,,,,Westney Northbound @ Rossland,0,2252:1,
43.920216,1,93329,-78.787834,,,,,George Reynolds Eastbound @ Sleeman,0,93329:1,
43.913138,2,1480,-78.688545,,,,,Church Eastbound @ Temperance,0,1480:1,
43.82116,2,2061,-79.014541,,,,,Clover Ridge Southbound @ Lake Driveway,0,2061:1,
44.08454,2,2739,-78.951118,,,,,King Westbound @ Union,0,2739:1,
43.920439,1,90066,-78.851912,,,,,Wilson Southbound @ Rossland,0,90066:1,
43.877313,1,2250,-79.043719,,,,,Westney Southbound @ Rossland (North side stop),0,2250:1,
43.88665,2,94070,-78.8479,,,,,Ritson Southbound @ McNaughton,0,940701,
43.883745,1,666,-78.857382,,,,,Simcoe Southbound @ First,0,666:1,
43.871325,2,92015,-79.061348,,,,,Eastbound @ 575 Rossland,0,92015:1,
43.89046,2,1265,-78.851768,,,,,Olive Westbound @ Drew,0,1265:1,
43.822912,1,2063,-79.01264,,,,,Harwood Northbound @ McRae,0,2063:1,
43.876133,1,93143,-79.044178,,,,,Rossland Westbound @ Westney,0,93143:1,
43.915645,1,90064,-78.849962,,,,,Wilson Southbound @ Oakwood,0,90064:1,
43.873877,1,92017,-79.053354,,,,,Rossland Eastbound @ Ravenscroft,0,92017:1,
43.891779,1,1263,-78.846057,,,,,Olive Westbound @ Verdun,0,1263:1,
43.96031,2,3604,-78.914539,,,,,Windfields Farm Southbound @ Stallion,0,3604:1,
43.83272,1,94125,-79.08561,,,,,Pickering Parkway Terminal Platform B13,0,941251,
43.8314931,1,93214,-79.121269,,,,,Southbound @ 1852 Whites,0,93214:1,
43.909304,1,3279,-78.674384,,,,,Prince Eastbound @ Simpson,0,3279:1,
43.885292,1,2138,-79.032422,,,,,Harwood Westbound @ Woodcock,0,2138:1,
43.912962,1,1433,-78.695055,,,,,King Westbound @ Roenigk,0,1433:1,
43.831646,1,3059,-79.002282,,,,,Pickering Beach Southbound @ Rollo,0,3059:1,
43.846828,1,2268,-79.03957,,,,,Westney Southbound @ Fairall,0,2268:1,
43.86358,1,93151,-79.016129,,,,,Salem Southbound @ Kingston,0,93151:1,
43.828548,2,3083,-79.014208,,,,,Harwood Southbound @ Windebanks,0,3083:1,
43.88109588,2,668,-78.855995,,,,,Simcoe Northbound @ Bloor,0,668:1,
43.837528,1,2069,-79.01542,,,,,Harwood Northbound @ Emperor (Lakeridge Health Ajax Pickering),0,2069:1,
43.855299,1,960,-78.86589,,,,,Renaissance Eastbound @ O'Hara,0,960:1,
43.8271,2,3085,-79.00769,,,,,Clover Ridge Eastbound @ Crawford,0,3085:1,
43.87519152,1,2258,-79.042872,,,,,Westney Southbound @ Rossland (South side stop),0,2258:1,
43.8854908,1,958,-78.880117,,,,,Stevenson Southbound @ Gibb,0,958:1,
44.09167138,1,2733,-78.94143037,,,,,Simcoe Northbound @ Greenway,0,2733:1,
43.881794,1,2136,-79.027695,,,,,Harwood Northbound @ Biggs,0,2136:1,
43.841728,1,1607,-79.083084,,,,,Kingston Westbound @ Valley Farm,0,1607:1,
44.106497,2,2448,-78.978346,,,,,Reach Eastbound @ North Port,0,2448:1,
43.830787,2,3231,-79.014381,,,,,Harwood Northbound @ Dreyer,0,3231:1,
43.8108077,1,1543,-79.1336181,,,,,Altona Southbound @ Valley Gate,0,1543:1,
43.845489,1,1892,-79.09511,,,,,Finch Eastbound @ Liverpool,0,1892:1,
43.925998,2,192,-78.962027,,,,,Baldwin Southbound @ Sonley,0,192:1,
43.83548,1,1609,-79.09104,,,,,Kingston Westbound @ Liverpool,0,1609:1,
43.8466086,1,1894,-79.0900957,,,,,Finch Eastbound @ Rosefield,0,1894:1,
43.946346,1,799,-78.84174,,,,,Grandview Southbound @ Appleby,0,799:1,
43.842877,1,1734,-79.093507,,,,,Liverpool Northbound @ Anton Square,0,17341,
43.881461,2,3043,-79.018414,,,,,Salem Northbound @ Rossland,0,3043:1,
43.94095,1,647,-78.839225,,,,,Grandview Northbound @ Taunton,0,647:1,
43.9094692,2,93111,-78.7946516,,,,,Highway 2 Eastbound @ Sandringham,0,93111:1,
43.847692,1,91000,-79.020117,,,,,Harwood Southbound @ Hunt,0,91000:1,
43.9547,2,3366,-78.905928,,,,,Britannia Westbound @ Kentucky Derby,0,3366:1,
43.93717,1,645,-78.837565,,,,,Grandview Northbound @ Ridgemount,0,645:1,
43.9140769,2,93722,-78.769786,,,,,Durham Highway 2 Westbound @ Hancock,0,937221,
43.845458,1,1868,-79.095872,,,,,Finch Westbound @ Glendale,0,1868:1,
43.908456,1,1504,-78.70716,,,,,Clarington Boulevard Southbound @ Prince William,0,1504:1,
43.833656,1,93450,-79.089201,,,,,Pickering Parkway Westbound @ Liverpool,0,93450:1,
43.876615,1,90014,-78.804159,,,,,Eastbound @ 1908 Colonel Sam,0,90014:1,
43.90214933,1,460,-78.930008,,,,,Rossland Westbound @ Anderson,0,460:1,
43.93880915,1,802,-78.838405,,,,,Grandview Southbound @ Glenbourne,0,802:1,
43.8634583,1,93254,-79.0151977,,,,,Kingston Eastbound @ Salem,0,93254:1,
43.952059,2,3637,-78.844133,,,,,Grandview Northbound @ Esterbrook,0,36371,
44.104969,2,2446,-78.985241,,,,,Reach Eastbound @ Reach Industrial Park,0,2446:1,
43.934055,1,804,-78.836317,,,,,Grandview Southbound @ Summitview,0,804:1,
43.783468,2,93993,-79.231974,,,,,Progress Southbound @ Centennial College,0,939931,
44.083946,1,2478,-78.953711,,,,,King Eastbound @ Old Simcoe,0,2478:1,
43.8123605,1,93220,-79.1093549,,,,,Oklahoma Eastbound @ Eyer,0,93220:1,
43.819415,1,93216,-79.115736,,,,,Whites Southbound @ Kingston,0,93216:1,
43.895555,1,468,-78.959364,,,,,Rossland Westbound @ Cochrane,0,468:1,
43.895694,2,1359,-78.873767,,,,,Park Southbound @ King,0,1359:1,
43.89703234,1,466,-78.952654,,,,,Rossland Westbound @ Harvest,0,466:1,
43.87784,2,93719,-78.843889,,,,,Ritison Northbound @ Wolfe,0,927191,
43.867212,1,988,-78.850005,,,,,Cedar Northbound @ Killarney,0,988:1,
43.887357,2,1132,-78.869767,,,,,Park Northbound @ Quebec,0,1132:1,
43.8468680973,2,3053,-79.0062087637,,,,,Salem Southbound @ Bayly,0,3053:1,
43.967258,1,93484,-78.951755,,,,,Carnwith Eastbound @ Watford,0,93484:1,
43.874896,1,94084,-79.085571,,,,,Brock Road Northbound @ William Jackson,0,940841,
43.900361,1,93700,-78.853953,,,,,Ritson Northbound @ Bond,0,937001,
43.89090112,2,93031,-79.03862609,,,,,Harwood Southbound @ Haskell,0,93031:1,
43.9150842,1,370,-78.9592671,,,,,Taunton Westbound @ Valleywood,0,370:1,
43.853329,1,1601,-79.060678,,,,,Kingston Westbound @ Elizabeth,0,1601:1,
43.890002,1,107,-78.971094,,,,,McQuay Northbound @ Jacob,0,107:1,
43.887178,1,452,-78.909422,,,,,Dundas Eastbound @ Kathleen,0,452:1,
43.915018,1,376,-78.958357,,,,,Taunton Eastbound @ Brock Street,0,376:1,
43.913909,1,1479,-78.691688,,,,,Church Eastbound @ Scugog Street,0,1479:1,
43.869293,1,333,-78.920656,,,,,Eastbound @ 111 Consumers,0,333:1,
43.885523,2,450,-78.916718,,,,,Dundas Eastbound @ Glen Hill,0,450:1,
43.846437,1,93595,-79.027375,,,,,Northbound @ 177 Dowty,0,935951,
43.876609,1,419,-78.956299,,,,,Dundas Eastbound @ Wellington,0,419:1,
43.905084,1,1138,-78.834293,,,,,Harmony Northbound @ King,0,1138:1,
43.830842,1,1584,-79.116853,,,,,Strouds Lane Westbound @ Cricket Lane,0,1584:1,
43.86224717,2,93527,-78.885536,,,,,Wentworth Westbound @ Boundary (East side stop),0,93527:1,
43.8948175,1,309,-78.9162387,,,,,Thickson Northbound @ Manning,0,309:1,
43.937781,1,1388,-78.870628,,,,,Ormond Eastbound @ Ritson,0,1388:1,
43.87498,1,417,-78.963535,,,,,Dundas Eastbound @ White Oaks,0,417:1,
43.833073,2,1729,-79.089131,,,,,Liverpool Northbound @ Pickering Parkway,0,1729:1,
43.817215,1,1615,-79.118076,,,,,Kingston Westbound @ Steeple Hill,0,1615:1,
43.9447913,1,90040,-78.8508273,,,,,Coldstream Westbound @ Harmony (East side stop),0,90040:1,
43.813337,1,1686,-79.105305,,,,,Westbound @ 838 Oklahoma,0,1686:1,
43.878431,1,101,-78.963146,,,,,McQuay Northbound @ Moonstone,0,101:1,
43.891624,1,1074,-78.80677,,,,,Townline Northbound @ Bloor (North side stop),0,1074:1,
43.904395,1,458,-78.919716,,,,,Rossland Westbound @ Thickson,0,458:1,
43.955803,2,492,-78.961218,,,,,Baldwin Northbound @ Cassels,0,492:1,
43.871161,2,339,-78.900059,,,,,Durham College Whitby Campus,0,339:1,
43.869986,2,411,-78.987092,,,,,Kingston Westbound @ Lake Ridge,0,411:1,
43.904205,2,3116,-78.855635,,,,,Northbound @ 205 Ritson,0,3116:1,
43.888214,2,671,-78.859208,,,,,Simcoe Northbound @ Royal,0,671:1,
43.8916763,1,93027,-78.8461123,,,,,Olive Eastbound @ Verdun,0,93027:1,
43.875597,1,405,-78.961433,,,,,Dundas Westbound @ McQuay,0,405:1,
43.882025,2,3114,-78.829371,,,,,Farewell Northbound @ Raleigh,0,3114:1,
43.900483,1,93537,-78.791802,,,,,Glenabbey Northbound @ Found,0,93537:1,
43.78888,1,94066,-79.19394,,,,,Morningside Northbound @ Military Trail,0,940661,
43.872936,1,342,-78.905268,,,,,Stellar Westbound @ Thickson,0,342:1,
43.873198,2,340,-78.889539,,,,,Westbound @ 946 Champlain,0,340:1,
43.9175701,1,378,-78.9468906,,,,,Taunton Eastbound @ Garden,0,378:1,
43.829,2,94100,-79.12018,,,,,Whites Southbound @ Strouds (South side stop),0,941001,
43.866897,1,2220,-79.000205,,,,,Kingston Eastbound @ Alexanders Crossing,0,2220:1,
43.849235,2,2076,-79.020696,,,,,Harwood Southbound @ Kings Crescent,0,2076:1,
43.967171,1,507,-78.956391,,,,,Carnwith Westbound @ Downey,0,507:1,
43.901335,1,93377,-78.875818,,,,,Adelaide Westbound @ Park,0,93377:1,
43.903302,1,679,-78.866139,,,,,Simcoe Northbound @ Adelaide,0,679:1,
44.093677,1,93102,-78.955418,,,,,Old Simcoe Northbound @ Victoria,0,93102:1,
43.898769,2,677,-78.86413,,,,,Simcoe Northbound @ Bond,0,677:1,
43.89484,2,94071,-78.93797,,,,,Garden Southbound @ Manning (North side stop),0,940711,
43.849732,1,2074,-79.020558,,,,,Harwood Northbound @ Kings Crescent (North stop),0,2074:1,
43.863007,1,1032,-78.84441,,,,,Phillip Murray Southbound @ Scugog,0,1032:1,
43.928091,1,93367,-78.844483,,,,,Harmony Southbound @ Storie,0,93367:1,
43.8796476,1,3314,-79.0275635,,,,,Rossland Eastbound @ Harwood,0,3314:1,
43.882244,1,394,-78.931932,,,,,Dundas Westbound @ Garden,0,394:1,
43.864696,2,93442,-79.081702,,,,,Brock Road Northbound @ Concession 3,0,93442:1,
43.936911,1,93361,-78.85898,,,,,Wilson Northbound @ Taunton,0,93361:1,
43.894594,1,3316,-78.802985,,,,,Glenabbey Eastbound @ Bruntsfield,0,3316:1,
43.8153103,1,1511,-79.1352275,,,,,Altona Northbound @ Rougemount,0,1511:1,
43.853799,1,2282,-79.041066,,,,,Westney Northbound @ Ritchie,0,2282:1,
43.880861,1,959,-78.877979,,,,,Stevenson Southbound @ Laval,0,959:1,
43.876379,2,3564,-78.838196,,,,,Wentworth Eastbound @ Nelson,0,3564:1,
43.889641,1,1266,-78.855284,,,,,Olive Westbound @ Court,0,1266:1,
43.885542,1,665,-78.858189,,,,,Simcoe Southbound @ Mill,0,665:1,
43.8794327,1,1090,-78.860278,,,,,Bloor Westbound @ Oxford,0,1090:1,
43.9668955,1,93482,-78.9578328,,,,,Carnwith Eastbound @ Baldwin,0,93482:1,
43.9562646,2,93562,-78.8795994,,,,,Britannia Westbound @ Kedron,0,935621,
43.8810192,2,667,-78.8562365,,,,,Simcoe Southbound @ Bloor,0,667:1,
43.890989,2,1264,-78.849481,,,,,Olive Westbound @ Ritson,0,1264:1,
43.89317982,1,93056,-79.05035663,,,,,Westney Northbound @ Taunton,0,93056:1,
43.8448944,1,1946,-79.0636586,,,,,Marshcourt Southbound @ Ashford,0,1946:1,
43.821367,2,3080,-79.022861,,,,,Finley Northbound @ Burden,0,3080:1,
43.860468,1,90007,-78.94369,,,,,Victoria Westbound @ Gordon (Abilities Centre),0,90007:1,
43.825165,1,1519,-79.145977,,,,,Pine Grove Westbound @ Nordane,0,1519:1,
43.83172131,1,1582,-79.114905,,,,,Strouds Lane Eastbound @ Spruce Hill,0,1582:1,
43.820159,2,3082,-79.030493,,,,,Parkes Southbound @ Lake Driveway,0,3082:1,
43.919467,2,581,-78.852082,,,,,Rossland Eastbound @ Wilson,0,581:1_merged_999966,
